year,author,doi,T,T_units,p,p_units,eta,eta_units,rho,rho_units,phases,note,secondary,reject,rho_predicted,rho_predicted_units,std. uncert. %
2011,Seibt,10.1021/je101178u,298.121,K,0.3181,MPa,8.125,uPa*s,5.9708,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.126,K,0.36945,MPa,8.13,uPa*s,7.0017,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.124,K,0.41848,MPa,8.125,uPa*s,8.0059,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.109,K,0.46476,MPa,8.127,uPa*s,8.9725,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.127,K,0.49887,MPa,8.126,uPa*s,9.6967,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.13,K,0.51363,MPa,8.121,uPa*s,10.014,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.13,K,0.56005,MPa,8.129,uPa*s,11.023,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.127,K,0.60086,MPa,8.131,uPa*s,11.93,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.123,K,0.60418,MPa,8.127,uPa*s,12.003,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.12,K,0.64644,MPa,8.128,uPa*s,12.965,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.124,K,0.64649,MPa,8.13,uPa*s,12.965,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.122,K,0.69092,MPa,8.131,uPa*s,14.002,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.114,K,0.69211,MPa,8.133,uPa*s,14.029,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.132,K,0.78339,MPa,8.144,uPa*s,16.228,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.127,K,0.84886,MPa,8.149,uPa*s,17.879,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.109,K,0.87488,MPa,8.154,uPa*s,18.556,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,298.121,K,0.87848,MPa,8.157,uPa*s,18.648,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.088,K,0.068751,MPa,9.905,uPa*s,1.0047,kg/m^3,G,SLIP,Y,,,,0.5
2011,Seibt,10.1021/je101178u,366.087,K,0.13665,MPa,9.921,uPa*s,2.0051,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.087,K,0.27015,MPa,9.94,uPa*s,4.0067,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.088,K,0.40036,MPa,9.955,uPa*s,6.0046,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.093,K,0.52684,MPa,9.973,uPa*s,7.9924,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.091,K,0.64983,MPa,9.995,uPa*s,9.9702,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.098,K,0.77222,MPa,10.019,uPa*s,11.99,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.089,K,0.89757,MPa,10.045,uPa*s,14.109,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.096,K,1.0042,MPa,10.067,uPa*s,15.963,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.098,K,1.1192,MPa,10.099,uPa*s,18.006,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.093,K,1.2217,MPa,10.131,uPa*s,19.872,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.092,K,1.7381,MPa,10.316,uPa*s,30.044,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.099,K,2.1808,MPa,10.552,uPa*s,40.086,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.092,K,2.5578,MPa,10.827,uPa*s,50.015,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.09,K,2.8805,MPa,11.139,uPa*s,60.029,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.093,K,3.1518,MPa,11.493,uPa*s,70.033,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.092,K,3.3782,MPa,11.894,uPa*s,80.175,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.097,K,3.5567,MPa,12.322,uPa*s,90.05,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.101,K,3.7013,MPa,12.815,uPa*s,100.205,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,366.1,K,3.702,MPa,12.822,uPa*s,100.267,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.137,K,0.070016,MPa,10.081,uPa*s,1.0004,kg/m^3,G,SLIP,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.123,K,0.13925,MPa,10.096,uPa*s,2.0008,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.125,K,0.27558,MPa,10.119,uPa*s,4.0037,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.126,K,0.40884,MPa,10.143,uPa*s,6.0045,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.128,K,0.53871,MPa,10.173,uPa*s,7.9996,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.133,K,0.66697,MPa,10.198,uPa*s,10.017,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.132,K,0.73361,MPa,10.214,uPa*s,11.085,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.146,K,0.91729,MPa,10.262,uPa*s,14.099,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.133,K,1.0226,MPa,10.287,uPa*s,15.881,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.135,K,1.1475,MPa,10.325,uPa*s,18.031,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.121,K,1.2474,MPa,10.356,uPa*s,19.801,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.126,K,1.7813,MPa,10.576,uPa*s,29.954,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.13,K,1.7813,MPa,10.575,uPa*s,29.957,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.127,K,2.2434,MPa,10.831,uPa*s,39.982,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.122,K,2.2438,MPa,10.834,uPa*s,39.99,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.141,K,2.6402,MPa,11.127,uPa*s,49.858,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.141,K,2.6402,MPa,11.126,uPa*s,49.856,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.15,K,2.9834,MPa,11.464,uPa*s,59.751,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.147,K,2.9834,MPa,11.462,uPa*s,59.753,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.159,K,3.2881,MPa,11.861,uPa*s,70.03,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.168,K,3.2885,MPa,11.859,uPa*s,70.041,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.101,K,3.5294,MPa,12.268,uPa*s,79.736,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.099,K,3.5295,MPa,12.268,uPa*s,79.746,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.114,K,3.738,MPa,12.73,uPa*s,89.698,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.106,K,3.7382,MPa,12.729,uPa*s,89.72,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.107,K,3.9071,MPa,13.226,uPa*s,99.518,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.116,K,3.9072,MPa,13.232,uPa*s,99.505,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.14,K,4.1512,MPa,14.312,uPa*s,118.628,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.141,K,4.1513,MPa,14.308,uPa*s,118.636,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.156,K,4.3136,MPa,15.607,uPa*s,139.148,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.158,K,4.3138,MPa,15.605,uPa*s,139.152,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.121,K,4.3977,MPa,16.917,uPa*s,157.947,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.134,K,4.3982,MPa,16.909,uPa*s,157.919,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.112,K,4.4293,MPa,17.73,uPa*s,169.087,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.13,K,4.4302,MPa,17.719,uPa*s,169.072,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.144,K,4.4309,MPa,17.72,uPa*s,169.051,kg/m^3,G,CONVECTION,Y,,,,0.5
2011,Seibt,10.1021/je101178u,373.121,K,4.4546,MPa,18.76,uPa*s,181.487,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.132,K,4.4553,MPa,18.759,uPa*s,181.456,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.13,K,4.4741,MPa,20.022,uPa*s,194.68,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.139,K,4.4748,MPa,20.03,uPa*s,194.74,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.108,K,4.4868,MPa,21.35,uPa*s,207.643,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.113,K,4.4871,MPa,21.347,uPa*s,207.584,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.105,K,4.4968,MPa,22.473,uPa*s,218.113,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.113,K,4.4973,MPa,22.467,uPa*s,218.095,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.122,K,4.5071,MPa,23.47,uPa*s,227.14,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.125,K,4.5073,MPa,23.466,uPa*s,227.171,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.123,K,4.51,MPa,23.762,uPa*s,229.692,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.125,K,4.5102,MPa,23.774,uPa*s,229.821,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.11,K,4.5237,MPa,25.19,uPa*s,241.88,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.118,K,4.5244,MPa,25.177,uPa*s,241.836,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.101,K,4.5484,MPa,27.013,uPa*s,256.611,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.111,K,4.5494,MPa,26.999,uPa*s,256.634,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.111,K,4.5692,MPa,28.06,uPa*s,264.609,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.115,K,4.5696,MPa,28.046,uPa*s,264.588,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.099,K,4.5979,MPa,29.252,uPa*s,273.294,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.109,K,4.5989,MPa,29.26,uPa*s,273.287,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.127,K,4.6515,MPa,30.78,uPa*s,283.68,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.13,K,4.6521,MPa,30.781,uPa*s,283.727,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.135,K,4.8033,MPa,33.692,uPa*s,301.877,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.145,K,4.8049,MPa,33.668,uPa*s,301.894,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.138,K,5.0994,MPa,37.057,uPa*s,320.902,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.156,K,5.1015,MPa,37.051,uPa*s,320.889,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.18,K,5.6144,MPa,40.755,uPa*s,339.536,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.183,K,5.6164,MPa,40.768,uPa*s,339.584,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.153,K,5.6443,MPa,40.963,uPa*s,340.592,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.079,K,5.6454,MPa,41.051,uPa*s,340.974,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.096,K,5.6475,MPa,41.036,uPa*s,340.939,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.12,K,6.5873,MPa,45.546,uPa*s,360.84,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.122,K,6.5886,MPa,45.528,uPa*s,360.852,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.064,K,8.1086,MPa,50.759,uPa*s,381.2,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.074,K,8.1109,MPa,50.767,uPa*s,381.197,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.072,K,10.446,MPa,56.732,uPa*s,401.46,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.079,K,10.449,MPa,56.74,uPa*s,401.469,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.055,K,13.791,MPa,63.462,uPa*s,421.334,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.067,K,13.797,MPa,63.425,uPa*s,421.333,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.094,K,18.523,MPa,71.273,uPa*s,441.166,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.097,K,18.526,MPa,71.273,uPa*s,441.173,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.086,K,24.95,MPa,80.055,uPa*s,460.907,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.089,K,24.953,MPa,80.24,uPa*s,460.907,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.093,K,24.957,MPa,80.218,uPa*s,460.912,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.097,K,24.959,MPa,80.132,uPa*s,460.912,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.11,K,28.926,MPa,85.312,uPa*s,470.686,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.112,K,28.927,MPa,85.262,uPa*s,470.682,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.115,K,28.928,MPa,85.364,uPa*s,470.686,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.117,K,28.929,MPa,85.3,uPa*s,470.686,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.109,K,29.778,MPa,86.256,uPa*s,472.624,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,373.111,K,29.78,MPa,86.262,uPa*s,472.623,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.093,K,0.079423,MPa,11.354,uPa*s,0.99883,kg/m^3,G,SLIP,Y,,,,0.5
2011,Seibt,10.1021/je101178u,423.089,K,0.15842,MPa,11.369,uPa*s,1.9998,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.086,K,0.31359,MPa,11.396,uPa*s,3.9954,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.083,K,0.46701,MPa,11.421,uPa*s,5.9988,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.08,K,0.46702,MPa,11.425,uPa*s,6.0003,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.084,K,0.61143,MPa,11.449,uPa*s,7.9148,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.077,K,0.61167,MPa,11.449,uPa*s,7.9184,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.084,K,0.76355,MPa,11.478,uPa*s,9.9704,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.083,K,0.76373,MPa,11.48,uPa*s,9.9726,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.084,K,0.92077,MPa,11.513,uPa*s,12.133,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.079,K,0.92089,MPa,11.514,uPa*s,12.133,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.094,K,1.0601,MPa,11.551,uPa*s,14.082,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.097,K,1.0612,MPa,11.551,uPa*s,14.098,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.092,K,1.1924,MPa,11.581,uPa*s,15.966,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.093,K,1.1932,MPa,11.581,uPa*s,15.977,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.099,K,1.3344,MPa,11.624,uPa*s,18.018,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.1,K,1.3355,MPa,11.622,uPa*s,18.032,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.097,K,1.4545,MPa,11.658,uPa*s,19.782,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.1,K,1.4545,MPa,11.657,uPa*s,19.781,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.086,K,2.1093,MPa,11.888,uPa*s,29.905,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.08,K,2.1099,MPa,11.886,uPa*s,29.916,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.081,K,2.7034,MPa,12.167,uPa*s,39.922,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.076,K,2.7038,MPa,12.165,uPa*s,39.931,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.095,K,3.2417,MPa,12.476,uPa*s,49.821,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.097,K,3.2423,MPa,12.476,uPa*s,49.834,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.072,K,3.7464,MPa,12.833,uPa*s,59.965,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.061,K,3.7473,MPa,12.835,uPa*s,59.991,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.073,K,4.2057,MPa,13.23,uPa*s,70.041,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.065,K,4.206,MPa,13.227,uPa*s,70.052,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.087,K,4.6153,MPa,13.647,uPa*s,79.819,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.09,K,4.6159,MPa,13.65,uPa*s,79.834,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.057,K,5.005,MPa,14.122,uPa*s,89.97,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.044,K,5.0058,MPa,14.121,uPa*s,90.002,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.056,K,5.3559,MPa,14.618,uPa*s,99.87,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.043,K,5.3572,MPa,14.62,uPa*s,99.917,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.072,K,5.987,MPa,15.73,uPa*s,119.769,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.081,K,5.987,MPa,15.731,uPa*s,119.759,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.075,K,6.5415,MPa,16.996,uPa*s,139.717,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.08,K,6.5419,MPa,16.999,uPa*s,139.725,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.097,K,7.0292,MPa,18.38,uPa*s,159.017,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.098,K,7.03,MPa,18.379,uPa*s,159.048,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.097,K,7.515,MPa,20.022,uPa*s,179.397,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.103,K,7.5159,MPa,20.019,uPa*s,179.425,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.081,K,7.9847,MPa,21.823,uPa*s,199.277,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.082,K,7.9851,MPa,21.823,uPa*s,199.294,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.041,K,8.5042,MPa,23.942,uPa*s,220.267,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.058,K,8.5051,MPa,23.952,uPa*s,220.253,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.044,K,9.0662,MPa,26.229,uPa*s,240.492,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.058,K,9.0673,MPa,26.239,uPa*s,240.483,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.049,K,9.7245,MPa,28.776,uPa*s,260.612,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.061,K,9.7257,MPa,28.771,uPa*s,260.609,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.038,K,10.527,MPa,31.596,uPa*s,280.644,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.048,K,10.528,MPa,31.603,uPa*s,280.635,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.04,K,11.547,MPa,34.764,uPa*s,300.645,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.05,K,11.549,MPa,34.763,uPa*s,300.654,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.096,K,12.871,MPa,38.266,uPa*s,320.474,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.098,K,12.872,MPa,38.282,uPa*s,320.488,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.084,K,14.679,MPa,42.354,uPa*s,341.059,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.089,K,14.68,MPa,42.342,uPa*s,341.059,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.044,K,17.04,MPa,46.909,uPa*s,361.234,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.058,K,17.043,MPa,46.935,uPa*s,361.23,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.042,K,20.165,MPa,52.086,uPa*s,381.229,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.056,K,20.168,MPa,52.088,uPa*s,381.227,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.055,K,24.305,MPa,57.981,uPa*s,401.231,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.064,K,24.308,MPa,57.949,uPa*s,401.235,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.094,K,29.682,MPa,64.635,uPa*s,421.002,kg/m^3,G,,,,,,0.5
2011,Seibt,10.1021/je101178u,423.096,K,29.685,MPa,64.66,uPa*s,421.011,kg/m^3,G,,,,,,0.5
1966,Giddings,10.1063/1.1727611,4.44,C,1,atm,72,uP,,,G,,,Extrapolated,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,6.8,atm,1208,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,13.61,atm,1224,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,20.41,atm,1238,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,27.22,atm,1252,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,34.02,atm,1265,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,40.83,atm,1277,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,54.44,atm,1303,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,68.05,atm,1326,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,85.06,atm,1356,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,102.07,atm,1386,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,119.08,atm,1415,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,136.09,atm,1443,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,171.11,atm,1500,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,204.14,atm,1554,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,272.18,atm,1660,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,340.23,atm,1763,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,4.44,C,408.27,atm,1863,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,37.78,C,1,atm,84.7,uP,,,G,,,Extrapolated,,,2.5
1966,Giddings,10.1063/1.1727611,37.78,C,6.8,atm,85.8,uP,,,G,,,,,,2.5
1966,Giddings,10.1063/1.1727611,37.78,C,13.61,atm,846,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,37.78,C,20.41,atm,863,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,37.78,C,27.22,atm,880,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,37.78,C,34.02,atm,893,uP,,,L,,,,,,2.5
1966,Giddings,10.1063/1.1727611,37.78,C,40.83,atm,908,uP,,,L,,,,,,2.5
